"label","location","homepage","lat","long","endowment","lat_long"
"Main campus of the Georgia Institute of Technology",,"https://housing.gatech.edu/building/tenth-and-home-bldg-b",33.7764,-84.3972,,
"Main campus of the Georgia Institute of Technology",,"https://housing.gatech.edu/building/tenth-and-home-bldg-c",33.7764,-84.3972,,
"Main campus of the Georgia Institute of Technology",,"https://housing.gatech.edu/building/tenth-and-home-bldg-d",33.7764,-84.3972,,
"Main campus of the Georgia Institute of Technology",,"https://housing.gatech.edu/building/tenth-and-home-bldg-e",33.7764,-84.3972,,
"Main campus of the Georgia Institute of Technology",,"https://housing.gatech.edu/building/tenth-and-home-bldg-f",33.7764,-84.3972,,
"Main campus of the Georgia Institute of Technology",,"https://housing.gatech.edu/building/tenth-and-home-bldg-g",33.7764,-84.3972,,
"Main campus of the Georgia Institute of Technology",,"https://housing.gatech.edu/building/woodruff-north",33.7764,-84.3972,,
"Main campus of the Georgia Institute of Technology",,"https://housing.gatech.edu/building/woodruff-south",33.7764,-84.3972,,
"Main campus of the Georgia Institute of Technology",,"https://housing.gatech.edu/building/zbar",33.7764,-84.3972,,
"Maine Media College",,"http://www.mainemedia.edu/college/",44.1937,-69.0764,,
"Maison française d'Oxford",,"https://mfo.web.ox.ac.uk/",51.7657,-1.2591,,
"Majan College (University College)",,"http://www.majancollege.edu.om",23.6157,58.5468,,
"Majhighariani Institute of Technology and Science",,"http://mits.edu.in/",19.2462,83.4463,,
"Majmaah University",,"https://www.mu.edu.sa/en",25.8697,45.4117,,
"Major Dhyan Chand Sports College, Saifai",,"http://upsports.gov.in/pages/sportscollege-en/topmenubar/about-the-dept/sportscollege-en-other-sports-college",26.9648,78.9603,,
"Makerere University",,"https://www.mak.ac.ug/",0.335,32.5675,,
"Makerere University College of Health Sciences",,"http://chs.mak.ac.ug/",0.338333,32.5772,,
"Makerere University School of Public Health",,"http://www.musph.ac.ug",0.3375,32.5772,,
"Makran Medical College",,"https://www.facebook.com/mmcturbat",34.2046,73.2332,,
"Malabar Christian College",,"https://mccclt.ac.in/",11.2641,75.7779,,
"Malaviya National Institute of Technology, Jaipur",,"http://www.mnit.ac.in",26.8622,75.8156,,
"Malawi Adventist University",,"http://mau.ac.mw",13.95,33.7,,
"Malaysian Han Studies",,"http://www.mahans.edu.my/",2.2633,102.306,,
"Malaysian Institute of Art",,"http://www.mia.edu.my/",3.21053,101.746,,
"Malcolm X College",,"http://malcolmx.ccc.edu/",41.8781,-87.6753,,
"Malda College",,"http://www.maldacollege.ac.in",25.0014,88.1367,,
"Malda Medical College and Hospital",,"http://www.maldamedicalcollege.in/",24.9926,88.1407,,
"Malda Women's College",,"http://www.mwc.ac.in/",24.998,88.1375,,
"Maldives National University",,"http://mnu.edu.mv",4.1713,73.5091,,
"Malek-Ashtar University of Technology",,"http://www.mut-es.ac.ir",35.7831,51.4931,,
"Malek-Ashtar University of Technology",,"http://www.mut.ac.ir",35.7831,51.4931,,
"Carthage University",,"http://www.ucar.rnu.tn/",36.8706,10.3344,,
"Case School of Engineering",,"http://www.engineering.case.edu/",41.5027,-81.608,,
"Castelldefels School of Telecommunications and Aerospace Engineering",,"http://www.eetac.upc.edu",41.2756,1.98694,,
"Cookstown High School",,"http://www.cookstownhighschool.org",54.643,-6.737,,
"Copenhagen Institute of Interaction Design",,"http://ciid.dk/",55.6825,12.5932,,
"Copperbelt University School of Medicine",,"http://www.cbu.edu.zm/index.php/schools/medicine/",-12.9706,28.6342,,
"Corcoran School of the Arts and Design",,"http://corcoran.gwu.edu",38.8958,-77.0402,,
"Cork College of Commerce",,"http://www.corkcollegeofcommerce.ie/%7Cwww.corkcollegeofcommerce.ie",51.8957,-8.46941,,
"Cornell 100+ MPG Team",,"http://www.cornell100mpg.com/",42.4485,-76.4786,,
"Cornell Lab of Ornithology",,"http://www.birds.cornell.edu/",42.48,-76.4511,,
"Cornell University College of Engineering",,"https://www.engineering.cornell.edu",42.4447,-76.4843,,
"UST Angelicum College",,"http://www.angelicum.edu.ph",14.6277,121.01,,
"UTHealth School of Dentistry",,"https://dentistry.uth.edu/",29.6946,-95.3931,,
"Ubon Ratchathani University",,"http://www.english.ubu.ac.th",15.118,104.901,,
"Udayana University",,"https://www.unud.ac.id/%3Flang=en%7C2=unud.ac.id",-8.79889,115.172,,
"Udaynarayanpur Madhabilata Mahavidyalaya",,"http://www.udaynarayanpurmahavidyalaya.org/",22.7219,87.9872,,
"Ufa State Aviation Technical University",,"http://ugatu.ac.ru/",54.725,55.9422,,
"Uganda Christian University",,"http://www.ucu.ac.ug/",0.355,32.745,,
"Uganda Martyrs University",,"http://www.umu.ac.ug/",0.00361111,32.0144,,
"Uganda Technology and Management University",,"http://www.utamu.ac.ug/",0.326111,32.5836,,
"Ujjain Engineering College",,"http://www.uecu.ac.in/",23.1461,75.7955,,
"Ukhta State Technical University",,"http://en.ugtu.net",63.5567,53.6937,,
"Ukrainian Catholic University",,"http://www.ucu.edu.ua/eng/",49.8231,24.0375,,
"Ukrainian Free University",,"http://www.ufu-muenchen.de/",48.1637,11.5094,,
"Ukrainian State University of Finance and International Trade",,"http://usufit.edu.ua/",48.3042,38.0181,,
"Ulsan National Institute of Science and Technology",,"http://www.unist.ac.kr",35.573,129.19,,
"Ultra College of Engineering and Technology",,"http://ucetw.ac.in/",9.9727,78.2115,,
"Ulyanovsk State Technical University",,"http://ulstu.ru",54.3511,48.3897,,
"Uma Charan Pattnaik Engineering School",,"http://ucpes.in",19.3095,84.8247,,
"Umes Chandra College",,"http://www.umeschandracollege.com/",22.5738,88.363,,
"Umpqua Community College",,"http://www.umpqua.edu/",43.29,-123.333,,
"Unicorn University",,"http://www.unicornuniversity.net",50.0868,14.4631,,
"Union Bible College and Seminary",,"https://ubca.org/",40.0386,-86.1261,,
"Union Biblical Seminary",,"http://www.ubs.ac.in/",18.4772,73.8643,,
"Union College (Kentucky)",,"http://www.unionky.edu",36.8703,-83.8881,,
"Union County College",,"http://www.UCC.edu",40.6678,-74.3197,,
"Union Presbyterian Seminary",,"http://www.upsem.edu",37.5788,-77.4494,,
"Union School of Theology",,"http://www.ust.ac.uk",51.507,-3.607,,
"Union Theological Seminary (Philippines)",,"https://uniontheologicalseminary-public.sharepoint.com",14.2925,120.962,,
"Union University",,"https://www.uu.edu",35.683,-88.8565,,
"Union University (Serbia)",,"http://union.edu.rs",44.8217,20.4629,,
"Unique College of Medical Science and Hospital",,"http://uea.edu.np/",26.5992,86.7228,,
"Unisinos",,"http://www.unisinos.br",-29.7944,-51.1539,,
"United Arab Emirates University",,"http://www.uaeu.ac.ae/",24.2288,55.7475,,
"United College (Hong Kong)",,"http://www.uc.cuhk.edu.hk/",22.4211,114.205,,
"United College of Aviation, Science & Management",,"https://www.uca.edu.bd",23.7399,90.3827,,
"United College of Engineering & Research",,"http://www.united.ac.in/",28.4647,77.4892,,
"United International College",,"https://uic.edu.hk/en/",22.3531,113.516,,
"United International College",,"https://uic.edu.hk//en/",22.3531,113.516,,
"United International University",,"http://www.uiu.ac.bd",23.798,90.4498,,
"United Methodist University",,"http://umu.edu.lr/",6.31764,-10.8053,,
"United Nations University",,"http://www.unu.edu/",35.6624,139.708,,
"United Nations University International Institute for Software Technology",,"https://web.archive.org/web/20071115223300/http:/www.iist.unu.edu/",22.1958,113.549,,
"United Nations University International Institute for Software Technology",,"https://web.archive.org/web/20071115223300/http://www.iist.unu.edu/",22.1958,113.549,,
"United States Air Force Academy Preparatory School",,"http://www.usafa.edu/%3Fcatname=Prep%20School",38.9786,-104.861,,
"United States Army War College",,"http://www.armywarcollege.edu/",40.211,-77.173,,
"United States Coast Guard Academy",,"http://www.cga.edu/",41.3728,-72.1017,,
"United States International University Africa",,"http://www.usiu.ac.ke/",-1.21806,36.8792,,
"United States Merchant Marine Academy",,"http://www.usmma.edu/",40.8122,-73.7636,,
"United States Military Academy",,"https://web.archive.org/web/20080609184705/http:/www.westpoint.edu/",41.393,-73.958,,
"United States Naval Academy",,"http://www.usna.edu",38.9828,-76.4851,,
"United States Sports Academy",,"http://www.ussa.edu",30.6392,-87.9118,,
"United Theological College, Bangalore",,"http://www.utc.edu.in/",12.9958,77.5989,,
"Unity College (Maine)",,"http://www.unity.edu",44.6039,-69.3308,,
"Universidad Alas Peruanas",,"http://www.uap.edu.pe/",-12.0694,-77.0514,,
"Universidad Americana (Paraguay)",,"http://www.uamericana.edu.py",-25.2786,-57.5994,,
"Universidad Anáhuac México",,"https://www.anahuac.mx/mexico/",19.3363,-99.2443,,
"Universidad Argentina de la Empresa",,"http://www.uade.edu.ar/",-34.6167,-58.3817,,
"Universidad Autónoma Agraria Antonio Narro",,"http://www.uaaan.mx/",25.3934,-101.001,,
"Universidad Autónoma Intercultural de Sinaloa",,"http://uaim.edu.mx",25.9496,-108.928,,
"Universidad Autónoma de Chiriquí",,"http://www.unachi.ac.pa",8.433,-82.451,,
"Universidad Autónoma de Ciudad Juárez",,"http://www.uacj.mx/",31.7412,-106.445,,
"Universidad Autónoma de Guadalajara",,"http://www.uag.edu",20.6937,-103.416,,
"Universidad Autónoma de Guadalajara",,"http://www.uag.mx/",20.6937,-103.416,,
"Universidad Autónoma de Occidente (Mexico)",,"http://uadeo.mx",25.8139,-108.962,,
"Universidad Autónoma de San Luis Potosí",,"http://www.uaslp.mx",22.1528,-100.978,,
"Universidad Autónoma de la Ciudad de México",,"http://www.uacm.edu.mx",19.3858,-99.1608,,
"Universidad Católica Boliviana",,"http://www.ucb.edu.bo/",-16.5227,-68.1118,,
"Universidad Católica Santa María La Antigua",,"http://usma.ac.pa/",9.0294,-79.5209,,
"Universidad Central del Caribe",,"http://uccaribe.edu",18.3662,-66.1533,,
"Universidad Continental",,"https://ucontinental.edu.pe/",-12.0474,-75.1987,,
"Universidad Del Pacífico – Ecuador",,"http://www.upacifico.edu.ec/",-2.1825,-79.9481,,
"Universidad Externado de Colombia",,"http://www.uexternado.edu.co",4.5958,-74.0684,,
"Universidad Iberoamericana",,"http://www.uia.mx",19.3711,-99.2636,,
"Universidad Iberoamericana León",,"http://www.leon.uia.mx",21.1284,-101.626,,
"Universidad Iberoamericana Puebla",,"https://www.iberopuebla.mx/",19.3711,-99.2636,,
"Universidad Intercontinental",,"http://www.uic.edu.mx/",19.28,-99.171,,
"Universidad Metropolitana",,"http://www.unimet.edu.ve/",10.4994,-66.7847,,
"Universidad Michoacana de San Nicolás de Hidalgo",,"http://www.umich.mx",19.6914,-101.207,,
"Universidad Nacional Autónoma de Honduras",,"http://www.unah.edu.hn",14.0853,-87.1631,,
"Universidad Nacional de la Amazonía Peruana",,"http://www.unapiquitos.edu.pe/",-3.82721,-73.3555,,
"Universidad Popular Autónoma del Estado de Puebla",,"http://www.upaep.mx/",19.0485,-98.2163,,
"Universidad Privada San Juan Bautista",,"https://www.upsjb.edu.pe/",-12.1964,-77.0075,,
"Universidad Rafael Belloso Chacín",,"http://www.urbe.edu/",10.6933,-71.6337,,
"Universidad Regiomontana",,"http://www.u-erre.mx/",25.671,-100.322,,
"Universidad San Francisco de Quito",,"http://www.usfq.edu.ec/",-0.196111,-78.4356,,
"Universidad San Ignacio de Loyola",,"http://www.usil.edu.pe",-12.0725,-76.9517,,
"Universidad Santa María (Venezuela)",,"http://www.usm.edu.ve/usmccs/",10.4922,-66.78,,
"Universidad Tecnológica de Tula-Tepeji",,"http://www.uttt.edu/%7CUTTT.edu.mx",20.013,-99.3465,,
"Universidad Técnica Particular de Loja",,"http://www.utpl.edu.ec/",-3.9867,-79.1989,,
"Universidad de Guanajuato",,"http://www.ugto.mx/",21.0173,-101.253,,
"Universidad de Manila",,"http://www.udm.edu.ph/",14.5997,120.981,,
"Universidad de Medellín",,"http://www.udem.edu.co/",6.2311,-75.6115,,
"Universidad de Mendoza",,"http://www.um.edu.ar",-32.8917,-68.8611,,
"Universidad de San Carlos de Guatemala",,"http://www.usac.edu.gt",14.5829,-90.5529,,
"Universidad de Sonora",,"http://www.uson.mx/",29.083,-110.962,,
"Universidad de Sta. Isabel",,"http://www.usi.edu.ph/",13.629,123.189,,
"Universidad de la Sierra Juárez",,"http://www.unsij.edu.mx",17.3245,-96.4859,,
"Universidad de las Américas Puebla",,"http://www.udlap.mx/",19.0543,-98.2837,,
"Universidad del Noreste",,"http://www.une.edu.mx",22.2834,-97.8722,,
"Universidad del Pacífico (Peru)",,"http://www.up.edu.pe/",-12.0839,-77.0483,,
"Universidad del Sagrado Corazón",,"http://www.sagrado.edu",18.4425,-66.0586,,
"Universidad del Salvador",,"http://www.usal.edu.ar/",-34.5996,-58.3929,,
"Universidad del Valle de México",,"https://uvm.mx",19.2968,-99.1448,,
"Universidade Autónoma de Lisboa",,"https://autonoma.pt",38.7245,-9.14577,,
"Universidade Feevale",,"http://www.feevale.br",-29.6658,-51.1192,,
"Universidade de Santiago",,"https://www.us.edu.cv/usSITE/",15.0956,-23.6627,,
"Universidade de Taubaté",,"http://www.unitau.br/",-23.052,-45.939,,
"Universitas Siswa Bangsa Internasional",,"http://usbi.ac.id",-6.24781,106.845,,
"Universitat d'Andorra",,"http://www.uda.ad/",42.465,1.49056,,
"Universiteti i Prishtinës Faculty of Arts",,"http://arte.uni-pr.edu/",42.6594,21.1621,,
"Universiti Malaysia Perlis",,"http://www.unimap.edu.my",6.44722,100.244,,
"Universiti Malaysia Sabah",,"http://www.ums.edu.my/",6.03667,116.119,,
"Universiti Sains Malaysia",,"https://www.usm.my/",5.35694,100.301,,
"Universiti Sultan Zainal Abidin",,"http://www.unisza.edu.my",5.39556,103.083,,
"Universiti Teknikal Malaysia Melaka",,"http://www.utem.edu.my/",2.31389,102.318,,
"Universiti Teknologi Petronas",,"http://www.utp.edu.my/",4.38639,100.98,,
"Universities at Shady Grove",,"http://www.shadygrove.umd.edu",39.0939,-77.2016,,
"University B.D.T. College of Engineering",,"http://www.ubdtce.org",14.4517,75.9175,,
"University B.T. & Evening College",,"http://ubtec.org.in/",26.3322,89.4431,,
"University Canada West",,"https://ucanwest.ca",48.4374,-123.36,,
"University Center of Belo Horizonte",,"http://www.unibh.br/",-19.9717,-43.9633,,
"University Centre of the Westfjords",,"https://www.uw.is/",66.0689,-23.1261,,
"University City of Bogotá",,"http://bogota.unal.edu.co",4.63777,-74.084,,
"University City of the National University of San Marcos",,"http://www.ccsm-unmsm.edu.pe",12.0593,-77.088,,
"University College, Durham",,"http://www.dur.ac.uk/university.college",54.7755,-1.57616,,
"University College, Melbourne",,"http://www.unicol.unimelb.edu.au/%7Cunicol.unimelb.edu.au",-37.7917,144.959,,
"University College, Otago",,"http://www.otago.ac.nz/unicol/",-45.8655,170.516,,
"University College, Oxford",,"http://www.univ.ox.ac.uk/",51.7525,-1.252,,
"University College, Toronto",,"http://www.uc.utoronto.ca/",43.6622,-79.3958,,
"University College Birmingham",,"http://www.ucb.ac.uk",52.4817,-1.9062,,
"University College Cork",,"http://www.ucc.ie",51.893,-8.493,,
"University College Groningen",,"https://www.rug.nl/ucg/",53.2152,6.55467,,
"University College Roosevelt",,"http://www.ucr.nl/",51.4992,3.61083,,
"University College Thiruvananthapuram",,"http://www.universitycollege.ac.in",8.50194,76.9486,,
"University College Utrecht",,"https://www.uu.nl/ucu",52.0833,5.1478,,
"University College for Women, Koti",,"http://www.oucwkoti.ac.in/",17.3837,78.4864,,
"University College of Engineering, Kariavattom",,"http://www.ucek.in/",8.5644,76.8845,,
"University College of Engineering, Nagercoil",,"http://www.ucen.ac.in",8.16658,77.4121,,
"University College of Engineering, Pattukkottai",,"http://tau.edu.in/",10.312,79.3477,,
"University College of Engineering, Thodupuzha",,"http://ucet.ac.in/",9.84553,76.741,,
"University College of Engineering Tindivanam",,"http://www.aucet.in",12.2626,79.6569,,
"University College of Osteopathy",,"https://www.uco.ac.uk/",51.5001,-0.094524,,
"University College of Teacher Education Styria",,"https://www.phst.at/home/",47.0781,15.4492,,
"University College of the North",,"http://www.ucn.ca/",53.8197,-101.238,,
"University Hall (University of Hong Kong)",,"http://www.uhall.hku.hk/",22.2634,114.135,,
"University House, Australian National University",,"http://www.anu.edu.au/unihouse/welcome.htm",-35.284,149.118,,
"University Institute of Chemical Engineering and Technology, Panjab University",,"http://uicet.puchd.ac.in",30.7602,76.7695,,
"University Institute of Engineering & Technology, Maharshi Dayanand University",,"http://www.uietmdu.com",28.8909,76.5796,,
"University Institute of Engineering and Technology, Kanpur",,"http://uietkanpur.com",26.5013,80.2652,,
"University Institute of Engineering and Technology, Panjab University",,"http://www.uiet.puchd.ac.in/",30.7579,76.7681,,
"University Institute of Information Technology, Himachal Pradesh University",,"http://www.uiit.ac.in",31.1117,77.1401,,
"University Institute of Technology, Burdwan University",,"http://www.uit.buruniv.ac.in",23.257,87.846,,
"University Institute of Technology RGPV",,"http://www.uitrgpv.ac.in/",23.3121,77.3619,,
"University Law College, Bangalore University",,"http://ulcbangalore.com/",12.9737,77.5809,,
"University San Gregorio de Portoviejo",,"http://www.sangregorio.edu.ec",-1.06389,-80.4703,,
"University School of Biotechnology",,"http://ipu.ac.in/usbt/usbthome.htm",28.5943,77.0202,,
"University School of Chemical Technology",,"http://www.ipu.ac.in/usct/",28.5943,77.0194,,
"University School of Information, Communication and Technology",,"http://ipu.ac.in/usict/",28.595,77.0189,,
"University School of Law and Legal Studies",,"http://ggsipu.nic.in/uslaw/uslawindex.htm/",28.5947,77.0189,,
"University School of Management Studies",,"http://ipu.ac.in/usms/Home.htm",28.5961,77.0185,,
"University School of Management Studies",,"http://usms.co.in",28.5961,77.0185,,
"University UCINF",,"http://www.ucinf.cl/",-33.4285,-70.6103,,
